LOCATION_TYPE;LOCATION_ID;POST_CODE;CITY;X_COORD;Y_COORD;QUANTITY;TRAIN_POSSIBLE;SERVICE_TIME [s]
SWAP_LOCATION;S41;0;Leipzig;12.31168;51.30974;0;1;0
SWAP_LOCATION;S42;0;Weimar;11.32218;50.98265;0;1;0
SWAP_LOCATION;S43;0;Annaburg;13.03564;51.72313;0;1;0
SWAP_LOCATION;S44;0;Gröditz;13.45120;51.40589;0;1;0
SWAP_LOCATION;S45;0;Stendal;11.87228;52.58426;0;1;0
SWAP_LOCATION;S46;0;Grimma;12.71690;51.23628;0;1;0
SWAP_LOCATION;S47;0;Leipzig;12.38654;51.33149;0;1;0
SWAP_LOCATION;S48;0;Sollstedt;10.52626;51.42263;0;1;0
SWAP_LOCATION;S49;0;BUTTSTAEDT;11.41861;51.12639;0;1;0
SWAP_LOCATION;S5;0;Weißenborn / Erzgeb.;13.39772;50.87527;0;1;0
SWAP_LOCATION;S50;0;SCHOENHEIDE;12.51865;50.50671;0;1;0
SWAP_LOCATION;S51;0;Frankenberg;13.04659;50.90712;0;1;0
SWAP_LOCATION;S52;0;Meerane;12.46923;50.83991;0;1;0
SWAP_LOCATION;S53;0;BERENBROCK;11.30748;52.42001;0;1;0
SWAP_LOCATION;S54;0;Delitzsch;12.32247;51.51779;0;1;0
SWAP_LOCATION;S55;0;Staßfurt;11.56254;51.87876;0;1;0
SWAP_LOCATION;S56;0;Penig;12.70013;50.93799;0;1;0
SWAP_LOCATION;S57;0;Coburg;10.95194;50.28109;0;1;0
SWAP_LOCATION;S58;0;Auerbach;12.37497;50.51181;0;1;0
SWAP_LOCATION;S59;0;Bad Schmiedeberg OT Pretzsch;12.78704;51.71652;0;1;0
SWAP_LOCATION;S6;0;Gotha;10.73195;50.96639;0;1;0
SWAP_LOCATION;S60;0;Rechenberg - Bienenmühle;13.55750;50.73690;0;1;0
SWAP_LOCATION;S61;0;Leuna;12.01484;51.32261;0;1;0
SWAP_LOCATION;S62;0;Bebertal/Dönstedt;11.33784;52.25158;0;1;0
SWAP_LOCATION;S63;0;Lutherstadt Eisleben;11.58518;51.50966;0;1;0
SWAP_LOCATION;S64;0;Zerbst;12.09329;51.95314;0;1;0
SWAP_LOCATION;S65;0;Querfurt;11.62183;51.38640;0;1;0
SWAP_LOCATION;S66;0;Quedlinburg;11.17189;51.79106;0;1;0
SWAP_LOCATION;S67;0;Ilberstedt;11.65050;51.80554;0;1;0
SWAP_LOCATION;S68;0;SCHERMCKE;11.28731;52.06021;0;1;0
SWAP_LOCATION;S69;0;Suhl;10.70683;50.58091;0;1;0
SWAP_LOCATION;S7;0;Torgau;13.00552;51.57043;0;1;0
SWAP_LOCATION;S70;0;Ilmenau;10.94085;50.68393;0;1;0
SWAP_LOCATION;S71;0;Lobenstein;11.63647;50.46182;0;1;0
SWAP_LOCATION;S72;0;Wallstawe;10.95451;52.76084;0;1;0
SWAP_LOCATION;S73;0;Markneukirchen;12.34384;50.31031;0;1;0
SWAP_LOCATION;S74;0;Riesa;13.27773;51.31742;0;1;0
SWAP_LOCATION;S75;0;Halle;11.93578;51.47825;0;1;0
SWAP_LOCATION;S76;0;Gerwisch;11.73726;52.17875;0;1;0
SWAP_LOCATION;S77;0;Eilenburg;12.62186;51.45624;0;1;0
SWAP_LOCATION;S78;0;Schönewalde;13.21504;51.81670;0;1;0
SWAP_LOCATION;S79;0;Bad Liebenwerda;13.38317;51.51650;0;1;0
SWAP_LOCATION;S8;0;Vahldorf;11.49030;52.24974;0;1;0
SWAP_LOCATION;S80;0;Arendsee OT Mechau;11.34649;52.86532;0;1;0
SWAP_LOCATION;S81;0;TANGERMUENDE;11.97930;52.57321;0;1;0
SWAP_LOCATION;S82;0;Nordhausen;10.80083;51.47618;0;1;0
SWAP_LOCATION;S83;0;Hötensleben;11.02979;52.11370;0;1;0
SWAP_LOCATION;S84;0;Helmbrechts;11.70214;50.24787;0;1;0
SWAP_LOCATION;S85;0;Gommern;11.82392;52.07865;0;1;0
SWAP_LOCATION;S86;0;Leipzig;12.39223;51.32255;0;1;0
SWAP_LOCATION;S87;0;Osterburg;11.75126;52.80773;0;1;0
SWAP_LOCATION;S88;0;Schkopau;11.96485;51.39863;0;1;0
SWAP_LOCATION;S89;0;Herzberg-Gräfendorf;13.22241;51.66098;0;1;0
SWAP_LOCATION;S9;0;Aschersleben;11.45545;51.76340;0;1;0
SWAP_LOCATION;S90;0;Gornsdorf;12.88480;50.69882;0;1;0
SWAP_LOCATION;S91;0;Magdeburg  / Biere;11.65368;51.98072;0;1;0
SWAP_LOCATION;S92;0;Altmittweida;12.95984;50.96951;0;1;0
SWAP_LOCATION;S93;0;Mellrichstadt;10.30475;50.43769;0;1;0
SWAP_LOCATION;S94;0;Limbach-Oberfrohna;12.78763;50.85839;0;1;0
SWAP_LOCATION;S95;0;Scheibenberg;12.91016;50.54707;0;1;0
SWAP_LOCATION;S96;0;Sonneberg;11.19718;50.35003;0;1;0
SWAP_LOCATION;S97;0;Gräfenhainichen;12.44798;51.72572;0;1;0
SWAP_LOCATION;S98;0;Neukirchen;12.52815;51.09103;0;1;0
SWAP_LOCATION;S99;0;Rackwitz;12.37789;51.44330;0;1;0
CUSTOMER;C3;0;Lübben;13.87516;51.94027;775;0;3525
CUSTOMER;C175;0;Chemnitz;12.90017;50.82164;243;0;1929
CUSTOMER;C23;0;Freyburg;11.76173;51.22179;681;0;3243
CUSTOMER;C543;0;Halle;11.99481;51.43907;979;0;4137
CUSTOMER;C355;0;Markersbach;12.87124;50.52975;799;0;3597
CUSTOMER;C189;0;Elsteraue;12.20040;51.12890;992;0;4176
CUSTOMER;C11;0;Meuselwitz;12.28940;51.04752;436;0;2508
CUSTOMER;C18;0;Winkel;11.46288;51.40593;591;0;2973
CUSTOMER;C209;0;LOESSNITZ;12.74882;50.61952;505;0;2715
CUSTOMER;C37;0;Halle;11.99881;51.42502;663;0;3189
CUSTOMER;C377;0;Staßfurt;11.61958;51.83825;383;0;2349
CUSTOMER;C60;0;ZERBST;12.09283;51.95471;591;0;2973
CUSTOMER;C314;0;Querfurt;11.61120;51.37728;583;0;2949
CUSTOMER;C110;0;Markneukirchen / OT Siebenbrunn;12.30589;50.31028;697;0;3291
CUSTOMER;C122;0;Jena;11.60712;50.94574;481;0;2643
CUSTOMER;C178;0;Saalfeld;11.34655;50.65479;662;0;3186
CUSTOMER;C212;0;Leipzig;12.45217;51.40230;709;0;3327
CUSTOMER;C245;0;Jessen (Elster);13.10675;51.85655;441;0;2523
CUSTOMER;C301;0;Stadt Wanzleben/Börde OT Seehausen;11.45597;52.03490;803;0;3609
CUSTOMER;C458;0;Oschersleben;11.25633;52.02566;542;0;2826
CUSTOMER;C548;0;Blauenthal;12.62536;50.51446;738;0;3414
CUSTOMER;C78;0;Köthen;11.95201;51.75631;599;0;2997
CUSTOMER;C107;0;Gröditz;13.43806;51.40443;311;0;2133
CUSTOMER;C147;0;Jena;11.60264;50.93344;764;0;3492
CUSTOMER;C166;0;Torgau;12.97519;51.55406;610;0;3030
CUSTOMER;C180;0;Glauchau;12.56267;50.82588;554;0;2862
CUSTOMER;C22;0;Südharz;11.11919;51.46210;511;0;2733
CUSTOMER;C235;0;Aue;12.69829;50.58883;283;0;2049
CUSTOMER;C241;0;LEIPZIG;12.38814;51.30933;511;0;2733
CUSTOMER;C27;0;JENA;11.59541;50.86176;794;0;3582
CUSTOMER;C401;0;TORNITZ;11.84713;51.92779;465;0;2595
CUSTOMER;C515;0;Leuna;12.01279;51.28590;612;0;3036
CUSTOMER;C539;0;Merseburg;11.99183;51.34836;492;0;2676
CUSTOMER;C6;0;Petersberg;11.85264;50.96858;541;0;2823
CUSTOMER;C256;0;Dessau;12.23515;51.80496;896;0;3888
CUSTOMER;C201;0;Gröditz;13.43815;51.41231;229;0;1887
CUSTOMER;C340;0;ZSCHOPAU;13.06291;50.73880;954;0;4062
CUSTOMER;C82;0;Jessen;12.95429;51.79660;609;0;3027
CUSTOMER;C102;0;Querfurt;11.60337;51.38866;478;0;2634
CUSTOMER;C144;0;Bitterfeld;12.32145;51.61679;413;0;2439
CUSTOMER;C192;0;Leipzig;12.30017;51.35057;527;0;2781
CUSTOMER;C228;0;Bitterfeld;12.29214;51.61216;201;0;1803
CUSTOMER;C251;0;Merseburg;12.01370;51.35844;963;0;4089
CUSTOMER;C298;0;Jessen OT Linda;13.11023;51.85449;860;0;3780
CUSTOMER;C365;0;Arnstadt;10.94696;50.86062;437;0;2511
CUSTOMER;C388;0;Burgstädt;12.82718;50.94286;961;0;4083
CUSTOMER;C394;0;Schlettau;12.95938;50.56493;623;0;3069
CUSTOMER;C404;0;Eilenburg;12.66243;51.48297;908;0;3924
CUSTOMER;C454;0;Mylau / Vogtl.;12.25870;50.62224;876;0;3828
CUSTOMER;C509;0;Magdeburg;11.67777;52.19425;583;0;2949
CUSTOMER;C522;0;REICHENBACH;12.31226;50.61609;651;0;3153
CUSTOMER;C524;0;Burg;11.81830;52.26457;997;0;4191
CUSTOMER;C68;0;Wilkau-Haßlau;12.52400;50.66514;411;0;2433
CUSTOMER;C97;0;Nordhausen;10.77778;51.50156;591;0;2973
CUSTOMER;C67;0;Leipzig;12.30016;51.34990;295;0;2085
CUSTOMER;C13;0;Küps;11.27702;50.19874;273;0;2019
CUSTOMER;C218;0;Egeln;11.43097;51.94293;441;0;2523
CUSTOMER;C525;0;Freyburg;11.76083;51.22152;688;0;3264
CUSTOMER;C109;0;Steinbach-Hallenberg;10.55524;50.67780;833;0;3699
CUSTOMER;C113;0;GLAUCHAU;12.52695;50.83717;284;0;2052
CUSTOMER;C14;0;Wettin-Löbejün OT Merbitz;11.88335;51.60834;799;0;3597
CUSTOMER;C141;0;Suhl;10.70855;50.60267;210;0;1830
CUSTOMER;C145;0;Gotha;10.73018;50.96810;534;0;2802
CUSTOMER;C15;0;Kulmbach;11.41833;50.09372;990;0;4170
CUSTOMER;C150;0;Bitterfeld;12.29750;51.60756;777;0;3531
CUSTOMER;C169;0;Espenhain;12.48522;51.18701;899;0;3897
CUSTOMER;C179;0;Naumburg;11.82778;51.15321;344;0;2232
CUSTOMER;C199;0;Jena;11.56934;50.90849;1000;0;4200
CUSTOMER;C202;0;oberlosa;12.17095;50.45643;729;0;3387
CUSTOMER;C206;0;Bitterfeld-Wolfen;12.23368;51.64510;410;0;2430
CUSTOMER;C215;0;Leuna;12.01756;51.30276;348;0;2244
CUSTOMER;C219;0;Hohenstein  Ernstthal Wuestenbrand;12.70183;50.79807;891;0;3873
CUSTOMER;C229;0;ROSSLEBEN;11.45320;51.30341;983;0;4149
CUSTOMER;C230;0;Rackwitz;12.38460;51.43988;865;0;3795
CUSTOMER;C238;0;Gotha;10.71969;50.96308;489;0;2667
CUSTOMER;C242;0;Arnstadt;10.94681;50.85846;350;0;2250
CUSTOMER;C277;0;Halberstadt;11.07457;51.88041;717;0;3351
CUSTOMER;C297;0;Zörbig OT Großzöberitz;12.18766;51.62275;281;0;2043
CUSTOMER;C309;0;Naunhof;12.59121;51.27770;401;0;2403
CUSTOMER;C316;0;zahna;12.80753;51.83251;684;0;3252
CUSTOMER;C35;0;;12.28814;52.26957;447;0;2541
CUSTOMER;C353;0;Coswig/Anhalt;12.37157;51.88674;424;0;2472
CUSTOMER;C361;0;Neukieritzsch-Lippendorf;12.37630;51.17100;256;0;1968
CUSTOMER;C375;0;Leuna;11.98997;51.32034;536;0;2808
CUSTOMER;C389;0;Böhlen;12.34836;51.19543;995;0;4185
CUSTOMER;C408;0;Neukirchen;12.86222;50.77224;635;0;3105
CUSTOMER;C417;0;CHEMNITZ;12.93688;50.79460;583;0;2949
CUSTOMER;C420;0;Barleben;11.59895;52.20385;846;0;3738
CUSTOMER;C430;0;Wettin-Löbejün OT Merbitz;11.88424;51.61168;658;0;3174
CUSTOMER;C443;0;Merseburg;11.98477;51.37759;974;0;4122
CUSTOMER;C448;0;Poehl;12.17449;50.55890;784;0;3552
CUSTOMER;C453;0;Bitterfeld-Wolfen;12.23084;51.64452;722;0;3366
CUSTOMER;C46;0;Tangerhütte;11.82295;52.43466;267;0;2001
CUSTOMER;C5;0;Crimmitschau;12.39812;50.83054;453;0;2559
CUSTOMER;C504;0;Bad Bibra;11.58660;51.21110;468;0;2604
CUSTOMER;C532;0;Stendal;11.84401;52.62784;879;0;3837
CUSTOMER;C55;0;Dessau-Roßlau;12.22267;51.82919;942;0;4026
CUSTOMER;C59;0;Wilkau-Hasslau;12.51937;50.68834;275;0;2025
CUSTOMER;C80;0;Callenberg OT Meinsdorf;12.73076;50.83489;842;0;3726
CUSTOMER;C90;0;Jena - Maua;11.60234;50.86455;856;0;3768
CUSTOMER;C416;0;Riesa;13.29414;51.30084;346;0;2238
CUSTOMER;C119;0;UNTERWELLENBORN;11.44961;50.65622;459;0;2577
CUSTOMER;C321;0;Jena;11.59892;50.88887;957;0;4071
CUSTOMER;C400;0;Wurzen;12.75248;51.37821;913;0;3939
CUSTOMER;C331;0;Kölleda;11.20560;51.19227;875;0;3825
CUSTOMER;C100;0;Jessen / Elster;12.95147;51.75511;590;0;2970
CUSTOMER;C114;0;Zerbst;12.12903;52.00264;468;0;2604
CUSTOMER;C117;0;Herzberg;13.20867;51.68470;219;0;1857
CUSTOMER;C12;0;Gera;12.09514;50.82650;249;0;1947
CUSTOMER;C124;0;ZWICKAU;12.45765;50.71338;670;0;3210
CUSTOMER;C126;0;Schkopau;11.96840;51.39709;692;0;3276
CUSTOMER;C127;0;Halle;12.00326;51.47868;944;0;4032
CUSTOMER;C129;0;Arnstadt;10.96465;50.84122;873;0;3819
CUSTOMER;C140;0;Torgau;13.00543;51.57032;310;0;2130
CUSTOMER;C146;0;Zwickau;12.43552;50.72216;844;0;3732
CUSTOMER;C149;0;SCHNEEBERG;12.63770;50.58277;242;0;1926
CUSTOMER;C152;0;Zwenkau;12.32957;51.21967;457;0;2571
CUSTOMER;C154;0;Nöbdenitz;12.28060;50.87950;565;0;2895
CUSTOMER;C16;0;Kalbe/Milde OT Brunau;11.48530;52.75140;347;0;2241
CUSTOMER;C162;0;Leipzig;12.48446;51.34302;765;0;3495
CUSTOMER;C167;0;Grünhain- Beierfeld;12.80430;50.58180;347;0;2241
CUSTOMER;C168;0;Roßlau;12.27989;51.90367;478;0;2634
CUSTOMER;C170;0;Schkopau;11.96576;51.39655;667;0;3201
CUSTOMER;C177;0;Weissenfels;11.95937;51.21105;889;0;3867
CUSTOMER;C183;0;Salzwedel;11.12605;52.85632;304;0;2112
CUSTOMER;C184;0;Wittenberg - Piesteritz;12.58199;51.88134;825;0;3675
CUSTOMER;C186;0;LEIPZIG;12.39277;51.38125;968;0;4104
CUSTOMER;C187;0;Plauen;12.12930;50.51049;605;0;3015
CUSTOMER;C194;0;HALLE;11.94067;51.49596;734;0;3402
CUSTOMER;C20;0;Markkleeberg;12.44010;51.27412;867;0;3801
CUSTOMER;C200;0;Stendal;11.84922;52.62613;562;0;2886
CUSTOMER;C204;0;Falkenstein   OT Ermsleben;11.33486;51.73291;504;0;2712
CUSTOMER;C207;0;Stollberg;12.78033;50.70909;651;0;3153
CUSTOMER;C213;0;Knauthain;12.31444;51.26623;425;0;2475
CUSTOMER;C217;0;Rodewisch;12.41062;50.52347;344;0;2232
CUSTOMER;C226;0;Zeithain;13.31396;51.34871;634;0;3102
CUSTOMER;C233;0;Espenhain;12.47328;51.18959;935;0;4005
CUSTOMER;C236;0;Langenwetzendorf;12.10063;50.65618;765;0;3495
CUSTOMER;C24;0;Brand-Erbisdorf;13.32803;50.86905;368;0;2304
CUSTOMER;C247;0;WILKAU-HAßLAU;12.51748;50.68592;830;0;3690
CUSTOMER;C250;0;Zwickau;12.49694;50.72258;921;0;3963
CUSTOMER;C255;0;Ilmenau;10.94143;50.69535;366;0;2298
CUSTOMER;C263;0;Zwickau;12.49964;50.68358;220;0;1860
CUSTOMER;C264;0;Burg;11.88542;52.25166;905;0;3915
CUSTOMER;C265;0;Teutschenthal;11.83015;51.45007;273;0;2019
CUSTOMER;C272;0;Bad Dürrenberg;12.11529;51.28606;562;0;2886
CUSTOMER;C274;0;Bad Liebenwerda;13.39151;51.51476;859;0;3777
CUSTOMER;C275;0;Haldensleben;11.43119;52.27719;644;0;3132
CUSTOMER;C276;0;Gardelegen;11.38160;52.52308;984;0;4152
CUSTOMER;C280;0;Gera;12.05239;50.86786;782;0;3546
CUSTOMER;C291;0;HALBERSTADT;11.05663;51.89880;456;0;2568
CUSTOMER;C295;0;Plauen;12.13417;50.48376;836;0;3708
CUSTOMER;C299;0;Harbke;11.03509;52.20547;562;0;2886
CUSTOMER;C302;0;Erfurt;11.04334;50.97491;556;0;2868
CUSTOMER;C308;0;ANNABERG-BUCHHOLZ;13.00851;50.59203;904;0;3912
CUSTOMER;C31;0;Breitenbrunn;12.70832;50.47618;517;0;2751
CUSTOMER;C311;0;Schöneck;12.33688;50.39673;220;0;1860
CUSTOMER;C313;0;Kabelsketal OT Dölbau;12.08361;51.47567;603;0;3009
CUSTOMER;C317;0;AUE;12.71432;50.59386;752;0;3456
CUSTOMER;C336;0;Querfurt;11.60144;51.38840;460;0;2580
CUSTOMER;C344;0;Brandis;12.62073;51.33396;436;0;2508
CUSTOMER;C345;0;HEIDERSDORF;13.41995;50.67035;654;0;3162
CUSTOMER;C348;0;Reichenbach;12.30841;50.61333;205;0;1815
CUSTOMER;C356;0;Petersberg;11.94289;51.53176;977;0;4131
CUSTOMER;C362;0;STUETZENGRUEN;12.52051;50.53570;454;0;2562
CUSTOMER;C366;0;Landsberg;12.16984;51.49101;777;0;3531
CUSTOMER;C369;0;Gotha;10.72546;50.96537;438;0;2514
CUSTOMER;C371;0;Pausa;11.99644;50.58860;523;0;2769
CUSTOMER;C372;0;Chemnitz;12.92174;50.85906;659;0;3177
CUSTOMER;C381;0;Jena;11.57196;50.90971;532;0;2796
CUSTOMER;C382;0;Lutherstadt Wittenberg;12.62740;51.86578;311;0;2133
CUSTOMER;C386;0;Ilmenau;10.94039;50.68326;229;0;1887
CUSTOMER;C390;0;Striegistal;13.17723;50.98781;839;0;3717
CUSTOMER;C395;0;Leipzig;12.37652;51.34948;214;0;1842
CUSTOMER;C397;0;Zella-Mehlis;10.67702;50.65130;776;0;3528
CUSTOMER;C399;0;Lichtenberg;13.43763;50.82256;738;0;3414
CUSTOMER;C4;0;Thalheim;12.23794;51.65503;632;0;3096
CUSTOMER;C402;0;SCHOENBERG;11.81909;52.88699;894;0;3882
CUSTOMER;C403;0;Leipzig;12.39084;51.32042;883;0;3849
CUSTOMER;C418;0;Wurzen;12.73306;51.35619;487;0;2661
CUSTOMER;C419;0;Grana;12.11219;51.05249;790;0;3570
CUSTOMER;C423;0;Weimar;11.33835;50.99486;489;0;2667
CUSTOMER;C43;0;Torgau;12.98444;51.56209;892;0;3876
CUSTOMER;C434;0;Weida;12.03880;50.77927;353;0;2259
CUSTOMER;C438;0;Espenhain;12.46991;51.19427;568;0;2904
CUSTOMER;C445;0;Zeithain;13.35456;51.33540;866;0;3798
CUSTOMER;C447;0;Bitterfeld;12.28889;51.61656;444;0;2532
CUSTOMER;C463;0;Halsbrücke;13.34852;50.95651;442;0;2526
CUSTOMER;C466;0;Queis;12.09578;51.48449;963;0;4089
CUSTOMER;C474;0;Magdeburg;11.61276;52.10156;613;0;3039
CUSTOMER;C477;0;Crimmitschau;12.40707;50.82558;305;0;2115
CUSTOMER;C485;0;Erfurt;11.04690;50.97820;988;0;4164
CUSTOMER;C49;0;Luisenthal;10.72436;50.78462;565;0;2895
CUSTOMER;C491;0;Niederwiesa;13.00713;50.88395;601;0;3003
CUSTOMER;C496;0;GARDELEGEN;11.39436;52.53886;775;0;3525
CUSTOMER;C502;0;CRIMMITSCHAU;12.39380;50.80754;350;0;2250
CUSTOMER;C512;0;Gornau;13.04968;50.76056;710;0;3330
CUSTOMER;C528;0;Erfurt;11.05647;50.98992;820;0;3660
CUSTOMER;C531;0;Nesse - Apfelstädt;10.92732;50.89670;934;0;4002
CUSTOMER;C533;0;Landsberg OT Queis;12.08950;51.47149;205;0;1815
CUSTOMER;C535;0;Helbra;11.49845;51.55476;271;0;2013
CUSTOMER;C536;0;Werdau;12.37772;50.72860;558;0;2874
CUSTOMER;C537;0;Naumburg;11.85218;51.17774;548;0;2844
CUSTOMER;C542;0;Delitzsch;12.35644;51.51942;623;0;3069
CUSTOMER;C57;0;Marienberg;13.17924;50.64759;435;0;2505
CUSTOMER;C62;0;Greiz;12.19767;50.66201;910;0;3930
CUSTOMER;C64;0;Hettstedt;11.49882;51.65857;659;0;3177
CUSTOMER;C66;0;Bad Liebenwerda;13.39566;51.51961;653;0;3159
CUSTOMER;C69;0;Pegau;12.24940;51.18047;332;0;2196
CUSTOMER;C74;0;Freiberg;13.33714;50.90612;695;0;3285
CUSTOMER;C76;0;Hettstedt;11.49192;51.66019;276;0;2028
CUSTOMER;C87;0;Grimma;12.71545;51.22858;851;0;3753
CUSTOMER;C89;0;Halle;11.98413;51.42909;583;0;2949
CUSTOMER;C92;0;Schkopau;11.97100;51.39607;994;0;4182
CUSTOMER;C96;0;Wurzen;12.75285;51.36397;990;0;4170
CUSTOMER;C211;0;Weimar;11.35065;50.95728;598;0;2994
CUSTOMER;C357;0;Leipzig;12.38547;51.33013;332;0;2196
CUSTOMER;C374;0;Leuna;12.01088;51.32733;669;0;3207
CUSTOMER;C427;0;Leipzig;12.43723;51.41114;568;0;2904
CUSTOMER;C75;0;Leipzig;12.29516;51.34331;710;0;3330
CUSTOMER;C414;0;SCHEIBENBERG;12.91651;50.54393;672;0;3216
CUSTOMER;C470;0;Halle;11.96439;51.50804;260;0;1980
CUSTOMER;C549;0;Theuma;12.22957;50.45619;944;0;4032
CUSTOMER;C138;0;Leipzig;12.49053;51.34197;381;0;2343
CUSTOMER;C185;0;Dessau-Roßlau;12.19849;51.83291;650;0;3150
CUSTOMER;C349;0;Oschatz;13.09746;51.30270;650;0;3150
CUSTOMER;C428;0;Bad Neustadt;10.21222;50.31992;810;0;3630
CUSTOMER;C439;0;Ronneburg;12.20318;50.86802;652;0;3156
CUSTOMER;C1;0;REINSBERG;13.35610;51.00935;822;0;3666
CUSTOMER;C101;0;Stützengrün;12.53103;50.53828;519;0;2757
CUSTOMER;C103;0;Nobitz-Wilchwitz;12.48277;50.99142;220;0;1860
CUSTOMER;C104;0;Pegau;12.24482;51.16814;212;0;1836
CUSTOMER;C105;0;Helbra;11.49888;51.55570;209;0;1827
CUSTOMER;C106;0;Hötensleben;11.02229;52.12001;963;0;4089
CUSTOMER;C108;0;Salzwedel;11.14520;52.85704;984;0;4152
CUSTOMER;C111;0;Leipzig;12.29339;51.40004;322;0;2166
CUSTOMER;C112;0;HAMMERUNTERWIESENTHAL;13.01360;50.44613;498;0;2694
CUSTOMER;C115;0;Zwickau;12.48250;50.79526;262;0;1986
CUSTOMER;C118;0;Freiberg;13.34906;50.92068;950;0;4050
CUSTOMER;C120;0;Leipzig;12.43749;51.41144;629;0;3087
CUSTOMER;C121;0;Taucha;12.49521;51.38042;502;0;2706
CUSTOMER;C130;0;Zielitz;11.67221;52.30322;214;0;1842
CUSTOMER;C132;0;Schkopau;11.98136;51.39129;486;0;2658
CUSTOMER;C133;0;Chemnitz;12.84819;50.81147;331;0;2193
CUSTOMER;C134;0;Werben;12.22455;51.19620;289;0;2067
CUSTOMER;C135;0;Halle;11.98383;51.44441;468;0;2604
CUSTOMER;C136;0;Gatersleben;11.28871;51.82789;772;0;3516
CUSTOMER;C137;0;Plauen;12.12215;50.51752;474;0;2622
CUSTOMER;C139;0;Leipzig;12.31191;51.29629;715;0;3345
CUSTOMER;C142;0;GERA;12.06882;50.89652;391;0;2373
CUSTOMER;C143;0;Halsbrücke;13.33944;50.95926;366;0;2298
CUSTOMER;C148;0;Jena-Maua;11.60244;50.86373;341;0;2223
CUSTOMER;C153;0;Hohenmölsen;12.09495;51.16020;390;0;2370
CUSTOMER;C155;0;Bleicherode;10.56742;51.44243;694;0;3282
CUSTOMER;C156;0;Leipzig;12.29877;51.33862;558;0;2874
CUSTOMER;C157;0;Zwickau;12.50356;50.71559;963;0;4089
CUSTOMER;C159;0;Chemnitz;12.91404;50.79510;783;0;3549
CUSTOMER;C160;0;Magdeburg;11.64005;52.13920;538;0;2814
CUSTOMER;C164;0;Irxleben;11.48811;52.16959;910;0;3930
CUSTOMER;C165;0;Magdeburg;11.62478;52.08024;636;0;3108
